amount,date,id,lead_id,status
4680000,1567562080,5d6f195f7629d1659beda580,5d64dcf32c410d26f28a329c,confirmed
3000000,1567562138,5d6f19997629d1659beda582,5d6a4c55a72ff14b69c43674,confirmed
2000000,1567562166,5d6f19b67629d1659beda584,5d6a63afb5ba4354e5588769,confirmed
2500000,1567562384,5d6f1a907629d1659beda586,5d64a2b555ca6b583b5f0247,confirmed
2500000,1567562418,5d6f1ac37629d1659beda5aa,5d64a31c55ca6b583b5f0252,confirmed
2205000,1567562470,5d6f1ae57629d1659beda699,5d6630e9ff93181863bf5752,confirmed
14000000,1567562539,5d6f1b2a7629d1659beda69d,5d6a4efca72ff14b69c436ab,confirmed
14000000,1567562609,5d6f1b717629d1659beda69f,5d6a58bca72ff14b69c437d0,confirmed
8100000,1567562660,5d6f1ba37629d1659beda6a1,5d6a251ca72ff14b69c42ed8,confirmed
13500000,1567562726,5d6f1be57629d1659beda6a3,5d6a6e1eb5ba4354e55888e3,confirmed
15000000,1567248611,5d6f1c0e7629d1659beda6a5,5d6a66cfb5ba4354e558877c,confirmed
3000000,1567562801,5d6f1c307629d1659beda6a7,5d6a7d9db5ba4354e5588c31,confirmed
1680000,1567248500,5d6f1c497629d1659beda6a9,5d6a7d9db5ba4354e5588c31,confirmed
3000000,1567248001,5d6f1c5f7629d1659beda6ab,5d6a30d8a72ff14b69c431f1,confirmed
4680000,1567474233,5d70654f78889d435ae2c4b2,5d66020f2c410d26f28a6251,confirmed
1000000,1567647199,5d7065de78889d435ae2c4b4,5d6a4da2a72ff14b69c43693,confirmed
4680000,1567647242,5d70660978889d435ae2c4b6,5d5fb2c955ca6b583b5e4eda,confirmed
8100000,1567647323,5d70665a78889d435ae2c4b8,5d578e7855f2564bd2b0a933,confirmed
4160000,1567481570,5d71d379d166b87bf21b161c,5d5fbf4c55ca6b583b5e50dd,confirmed
16235000,1567666506,5d75f761c217be0622ff6d23,5d71da99d166b87bf21b1a59,confirmed
3800000,1568012243,5d75f7d2c217be0622ff6d25,5d6e56917629d1659bed7c9d,confirmed
2680000,1567752906,5d75f846c217be0622ff6d27,5d673567ff93181863bf84bf,confirmed
13500000,1567839306,5d75f8acc217be0622ff6d4c,5d71d593d166b87bf21b1654,confirmed
4420000,1568012731,5d75f9bac217be0622ff6e3f,5d56257c55f2564bd2b07156,confirmed
4000000,1567495970,5d7752ef45a9fc06e230cb27,5d28306c1912cb49d0a70911,confirmed
800000,1567582370,5d77531045a9fc06e230cb34,5d64975c55ca6b583b5f00f1,confirmed
13000000,1567495970,5d77534945a9fc06e230cb46,5d6a6941b5ba4354e5588897,confirmed
9500000,1567755170,5d77539845a9fc06e230cb69,5d64de182c410d26f28a32cf,confirmed
3800000,1568101303,5d7753b745a9fc06e230cb74,5d660cf02c410d26f28a6456,confirmed
4680000,1567841570,5d7753d645a9fc06e230cb77,5d71d326d166b87bf21b15f7,confirmed
4200000,1568101547,5d7754aa45a9fc06e230cc16,5d14a505250bac4ff94c50a1,confirmed
5000000,1567755170,5d7754cd45a9fc06e230cc1e,5d5cb0b955f2564bd2b19f4a,confirmed
4700000,1567841570,5d7754f845a9fc06e230cc2f,5d5b658b55f2564bd2b165fb,confirmed
4700000,1568101660,5d77551c45a9fc06e230cc33,5d5b68a155f2564bd2b1669f,confirmed
5200000,1567927970,5d77556645a9fc06e230cc50,5d77228745a9fc06e230ba32,confirmed
3800000,1568014370,5d7755c445a9fc06e230cc63,5d6f8d0a78889d435ae29d5b,confirmed
3800000,1568101855,5d7755df45a9fc06e230cc65,5d75cd70c217be0622ff635a,confirmed
10500000,1568101901,5d77560c45a9fc06e230cc6a,5d6a30d8a72ff14b69c431f1,confirmed
4680000,1568101956,5d77564445a9fc06e230cc70,5d71cd47577c3e3d9b605bda,confirmed
4680000,1567927970,5d77566645a9fc06e230cc74,5d7713b9c217be0622ffaa7b,confirmed
15000000,1568102057,5d7756a845a9fc06e230cc80,5d77146dc217be0622ffaaed,confirmed
5200000,1568102117,5d7756e545a9fc06e230cc87,5d76109dc217be0622ff76fb,confirmed
13500000,1568102153,5d77570845a9fc06e230cc89,5d771238c217be0622ffa9f0,confirmed
20800000,1568102199,5d77573645a9fc06e230cc93,5d772b8d45a9fc06e230bf14,confirmed
3000000,1567734472,5d7af560c7b3656216b6c9ca,5d77720245a9fc06e230d67a,confirmed
1375000,1568080072,5d7af5edc7b3656216b6c9cd,5d261072dc1756b75429b0b2,confirmed
4680000,1568339492,5d7af623c7b3656216b6c9cf,5d022c93a6af8cdc5d22502d,confirmed
3800000,1568166472,5d7af67bc7b3656216b6c9d1,5d777b7545a9fc06e230db8d,confirmed
3800000,1568339620,5d7af6a4c7b3656216b6c9d3,5d5ce41955f2564bd2b1a837,confirmed
5200000,1567906398,5d8037f2c7b3656216b7f56b,5d7deee3c7b3656216b763bf,confirmed
3800000,1568079198,5d803845c7b3656216b7f56d,5d39878abea818052a93da9f,confirmed
3420000,1568684228,5d8038c3c7b3656216b7f570,5d78743ec7b3656216b63bfc,confirmed
3420000,1568684257,5d8038e1c7b3656216b7f572,5d7873cac7b3656216b63bef,confirmed
3800000,1568165598,5d803902c7b3656216b7f579,5d760c5ac217be0622ff7589,confirmed
3800000,1568338398,5d803920c7b3656216b7f57b,5d688a473dab35223c5e9b03,confirmed
3800000,1568684348,5d80393cc7b3656216b7f57d,5d6cdf69cba8b95013a77bd1,confirmed
5700000,1568684384,5d803960c7b3656216b7f57f,5d6cdf69cba8b95013a77bd1,confirmed
14500000,1568424798,5d803981c7b3656216b7f582,5d77a89f45a9fc06e230e679,confirmed
8100000,1568684462,5d8039aec7b3656216b7f584,5d776f6645a9fc06e230d576,confirmed
4400000,1568684517,5d8039e4c7b3656216b7f586,5d776e7b45a9fc06e230d532,confirmed
5800000,1568511198,5d803a24c7b3656216b7f589,5d331aa87213a47722952eb7,confirmed
14250000,1567733598,5d803a81c7b3656216b7f58b,5d7e1363c7b3656216b76db9,confirmed
1000000,1567819998,5d803ac3c7b3656216b7f58d,5d78743ec7b3656216b63bfc,confirmed
1000000,1568684762,5d803ad9c7b3656216b7f58f,5d7873cac7b3656216b63bef,confirmed
12000000,1568684826,5d803b19c7b3656216b7f591,5d7cbbaac7b3656216b72d86,confirmed
12036000,1567906398,5d803b97c7b3656216b7f593,5d7774b945a9fc06e230d833,confirmed
3800000,1568165598,5d803bc2c7b3656216b7f595,5d6f27c77629d1659beda7ff,confirmed
5000000,1568251998,5d803bf1c7b3656216b7f597,5d5eab1555ca6b583b5e27f5,confirmed
5200000,1568685069,5d803c0dc7b3656216b7f59a,5d79cdcbc7b3656216b68fbc,confirmed
15000000,1568685095,5d803c27c7b3656216b7f59c,5d7e1e57c7b3656216b76fb6,confirmed
5670000,1568338398,5d803c45c7b3656216b7f59e,5d75d243c217be0622ff6570,confirmed
5200000,1568424798,5d803c96c7b3656216b7f5a0,5d7cb742c7b3656216b72c4f,confirmed
10000000,1568511198,5d803d78c7b3656216b7f5a6,5d6a2123a72ff14b69c42d6a,confirmed
3900000,1568685516,5d803dccc7b3656216b7f5a8,5d11e4b20463cb186f6d77c6,confirmed
4940000,1568685671,5d803e67c7b3656216b7f6be,5d7e03bec7b3656216b769bc,confirmed
4680000,1565974801,5d81b2b4c7b3656216b853c5,5d6743d0ff93181863bf87a3,confirmed
4680000,1568781092,5d81b323c7b3656216b854e6,5d5d3797a512426b621670c9,confirmed
4680000,1568781165,5d81b36dc7b3656216b854f0,5d674479ff93181863bf87ef,confirmed
4680000,1568781220,5d81b3a3c7b3656216b854f2,5d64b15555ca6b583b5f04d1,confirmed
4680000,1568781247,5d81b3bec7b3656216b854f4,5d67454fff93181863bf881d,confirmed
8000000,1559754001,5d81b57dc7b3656216b85558,5d02a5c9a6af8cdc5d226094,confirmed
14250000,1565974801,5d81b800c7b3656216b8560a,5d67472eff93181863bf8952,confirmed
13500000,1563814801,5d81df6cc7b3656216b85e65,5d679120ff93181863bf96b0,confirmed
5200000,1568394001,5d81e441c7b3656216b8605b,5d7f0566c7b3656216b7a64d,confirmed
9000000,1564765201,5d81e4eec7b3656216b86098,5d4fcf90b4687d4c38e27a15,confirmed
2400000,1555779601,5d81e689c7b3656216b8610a,5d029372a6af8cdc5d225e76,confirmed
3640000,1567875601,5d81e6f6c7b3656216b8612d,5d029372a6af8cdc5d225e76,confirmed
1000000,1555606801,5d81ed12c7b3656216b86412,5d02a5c9a6af8cdc5d226094,confirmed
8100000,1567590340,5d834e6fc7b3656216b8ca05,5d8343e5c7b3656216b8c7b8,confirmed
7700000,1551286801,5d8988b4dc8dac525747a40c,5d5fbd1a55ca6b583b5e50aa,confirmed
4160000,1568566801,5d898926dc8dac525747a419,5d5fbd6b55ca6b583b5e50b9,confirmed
11100000,1550163601,5d89898edc8dac525747a454,5d79d29ac7b3656216b69142,confirmed
4760000,1561654800,5d898aeddc8dac525747a498,5d159c07b2a1ffb07a0cb81b,confirmed
4800000,1560099600,5d898beedc8dac525747a4a8,5d11d6680463cb186f6d763c,confirmed
2600000,1568566800,5d898d3bdc8dac525747a4cd,5d77734145a9fc06e230d6bb,confirmed
2740000,1561482000,5d898e62dc8dac525747a5f4,5d148896250bac4ff94c4b2c,confirmed
8400000,1548435600,5d898fe6dc8dac525747a62b,5d3457f87213a47722955715,confirmed
15000000,1567829178,5d899652dc8dac525747a8f0,5d80b646c7b3656216b82030,confirmed
5200000,1567915657,5d89969adc8dac525747a8f3,5d80a3b9c7b3656216b8160e,confirmed
13832000,1568174857,5d8996eddc8dac525747a8fd,5d8046e5c7b3656216b7f880,confirmed
5200000,1568520457,5d899795dc8dac525747a906,5d8094c9c7b3656216b81041,confirmed
9360000,1569298387,5d8997d2dc8dac525747a909,5d809167c7b3656216b80e5a,confirmed
18800000,1568606857,5d899805dc8dac525747a90e,5d7b0d70c7b3656216b6d296,confirmed
6200000,1568607272,5d899835dc8dac525747a91f,5d79cca2c7b3656216b68f7f,confirmed
6200000,1569298511,5d89984fdc8dac525747a922,5d6f31867629d1659bedaae2,confirmed
9500000,1568693672,5d8998e5dc8dac525747a947,5d7f5f98c7b3656216b7c7be,confirmed
6200000,1569298690,5d899902dc8dac525747a94d,5d79c853c7b3656216b68da4,confirmed
5200000,1569298718,5d89991ddc8dac525747a955,5d8068d9c7b3656216b8059f,confirmed
3800000,1568866472,5d899938dc8dac525747a967,5d830ae5c7b3656216b8b51e,confirmed
9000000,1569039272,5d899a70dc8dac525747aaca,5d85a6c74ccbc335b4a72b15,confirmed
5200000,1569299116,5d899aabdc8dac525747aae1,5d8609f5dc8dac525746fb0a,confirmed
15000000,1569299166,5d899adedc8dac525747aae7,5d84ba384ccbc335b4a7020c,confirmed
10500000,1569125672,5d899b27dc8dac525747aafd,5d6a4c55a72ff14b69c43674,confirmed
15000000,1569299266,5d899b42dc8dac525747ab05,5d875e36dc8dac52574737ca,confirmed
10000000,1569299307,5d899b6adc8dac525747ab10,5d64e7e12c410d26f28a33ee,confirmed
15000000,1569299345,5d899b90dc8dac525747ab1d,5d80a7dec7b3656216b81980,confirmed
1680000,1569212072,5d899bb4dc8dac525747ab20,5d77720245a9fc06e230d67a,confirmed
9500000,1569299493,5d899c24dc8dac525747ac69,5d8359cbc7b3656216b8cecc,confirmed
12500000,1560186001,5d89cb92dc8dac525747b5ad,5d1f0aaede12a98f26cc1738,confirmed
12500000,1569311650,5d89cba2dc8dac525747b5b0,5d1f09d5de12a98f26cc1649,confirmed
7100000,1568566801,5d89d0745b029f4cc2e294fb,5d3eee098e568508775232fb,confirmed
6700000,1551891601,5d89d5b45b029f4cc2e297b0,5cc13d43e1a8f37d9d9636c1,confirmed
3000000,1548608401,5d89d5e55b029f4cc2e297b2,5cc13d43e1a8f37d9d9636c1,confirmed
3000000,1548694801,5d89d9c15b029f4cc2e2985b,5cc13d43e1a8f37d9d9636a9,confirmed
6700000,1550941201,5d89da045b029f4cc2e2985e,5cc13d43e1a8f37d9d9636a9,confirmed
3000000,1548608401,5d89da7f5b029f4cc2e29860,5cc13d43e1a8f37d9d9636b1,confirmed
6700000,1551546001,5d89db165b029f4cc2e2988f,5cc13d43e1a8f37d9d9636b1,confirmed
3000000,1548781201,5d89dc005b029f4cc2e29990,5cc13d43e1a8f37d9d9636c0,confirmed
6500000,1552496401,5d89dc225b029f4cc2e29992,5cc13d43e1a8f37d9d9636c0,confirmed
1000000,1568394001,5d89f2005b029f4cc2e29e03,5d7b4cc2c7b3656216b6e30d,confirmed
2000000,1568480401,5d89f2405b029f4cc2e29e05,5d7b0d70c7b3656216b6d296,confirmed
3800000,1568566801,5d89f2755b029f4cc2e29e08,5d7b4b51c7b3656216b6e2cc,confirmed
3800000,1569321626,5d89f2995b029f4cc2e29e0f,5d7b5718c7b3656216b6e661,confirmed
3800000,1569321656,5d89f2b85b029f4cc2e29e1d,5d7b5791c7b3656216b6e676,confirmed
2500000,1569321724,5d89f2fb5b029f4cc2e29e27,5d29e4301912cb49d0a726f6,confirmed
9500000,1569321763,5d89f3235b029f4cc2e29e2a,5d75cd63c217be0622ff634f,confirmed
2000000,1569321789,5d89f33d5b029f4cc2e29e31,5d7a28d9c7b3656216b6a833,confirmed
1000000,1569322171,5d89f4bb5b029f4cc2e29e4c,5d7b1813c7b3656216b6d55f,confirmed
9500000,1568653201,5d89f8b05b029f4cc2e29f7d,5d62a65055ca6b583b5eb8d9,confirmed
7500000,1569323339,5d89f94a5b029f4cc2e29f84,5d75a23ec217be0622ff56d4,confirmed
9500000,1568739601,5d89f9895b029f4cc2e29f87,5d791a42c7b3656216b66c1a,confirmed
9500000,1569323438,5d89f9ad5b029f4cc2e29f89,5d791a42c7b3656216b66c19,confirmed
3800000,1568826001,5d89fa3a5b029f4cc2e29f8c,5d7f04edc7b3656216b7a61a,confirmed
3800000,1568912401,5d89fa665b029f4cc2e29f8e,5d825426c7b3656216b88641,confirmed
19000000,1568998801,5d89faf05b029f4cc2e29f90,5d7335c8c217be0622fe7969,confirmed
500000,1569323831,5d89fb375b029f4cc2e29f92,5d85fab9dc8dac525746f736,confirmed
5200000,1569323867,5d89fb5b5b029f4cc2e29f94,5d849e394ccbc335b4a6f808,confirmed
20800000,1569323897,5d89fb785b029f4cc2e29f96,5d860cc1dc8dac525746fb37,confirmed
5200000,1569323969,5d89fbc05b029f4cc2e29f98,5d8219b5c7b3656216b8779d,confirmed
6500000,1569085201,5d89fc075b029f4cc2e29f9a,5d84be3b4ccbc335b4a70257,confirmed
8840000,1569324105,5d89fc495b029f4cc2e29f9f,5d7cb19dc7b3656216b72ae8,confirmed
5200000,1569324158,5d89fc7e5b029f4cc2e29fa1,5d85af8c4ccbc335b4a72e17,confirmed
2000000,1569324182,5d89fc965b029f4cc2e29fa3,5d8218e3c7b3656216b87763,confirmed
5200000,1568622113,5d8b23ba5b029f4cc2e2d9ba,5d89e1ca5b029f4cc2e29a40,confirmed
8550000,1556125201,5d8b281d5b029f4cc2e2db41,5d1f2bdbde12a98f26cc1c3b,confirmed
6700000,1551546001,5d8d6c735b029f4cc2e34e2d,5cc13d43e1a8f37d9d9636bf,confirmed
4000000,1559235601,5d8d6ecf5b029f4cc2e34f3f,5d12e9d60463cb186f6d92c3,confirmed
9200000,1548694801,5d8d714f5b029f4cc2e34f41,5d663305ff93181863bf57e5,confirmed
500000,1553533201,5d8d71775b029f4cc2e34f43,5d663305ff93181863bf57e5,confirmed
3100000,1555606801,5d8d737f5b029f4cc2e34f47,5d3a7000bea818052a93f6dd,confirmed
4530000,1558976401,5d8d756a5b029f4cc2e3505f,5cc13d32e1a8f37d9d962dec,confirmed
5000000,1553792401,5d8d76675b029f4cc2e35067,5cc13d48e1a8f37d9d9638ca,confirmed
10000000,1554656401,5d8d775f5b029f4cc2e3506a,5d021f15a6af8cdc5d224e7b,confirmed
9500000,1553014801,5d8d7afa5b029f4cc2e350a3,5cc13d47e1a8f37d9d963893,confirmed
3000000,1548694801,5d8db14a5b029f4cc2e35bec,5cc13d43e1a8f37d9d9636be,confirmed
6700000,1551546001,5d8db1815b029f4cc2e35bef,5cc13d43e1a8f37d9d9636be,confirmed
3800000,1567702801,5d8db3ae5b029f4cc2e35c16,5d708d3b78889d435ae2d38e,confirmed
4000000,1548608401,5d8db48c5b029f4cc2e35d09,5cc13d43e1a8f37d9d9636a8,confirmed
6000000,1550682001,5d8db4bb5b029f4cc2e35d0b,5cc13d43e1a8f37d9d9636a8,confirmed
4000000,1548608401,5d8db5935b029f4cc2e35d1c,5cc13d43e1a8f37d9d9636a7,confirmed
6000000,1550163601,5d8db5ee5b029f4cc2e35d1e,5cc13d43e1a8f37d9d9636a7,confirmed
10000000,1548262801,5d8db6cc5b029f4cc2e35d34,5cc13d44e1a8f37d9d963747,confirmed
10000000,1556125201,5d8dbc685b029f4cc2e35ea7,5cc13d4ae1a8f37d9d9639a6,confirmed
6700000,1551891600,5d8dce765b029f4cc2e364f7,5cc13d43e1a8f37d9d9636ac,confirmed
3000000,1548954000,5d8dceb45b029f4cc2e364f9,5cc13d43e1a8f37d9d9636ac,confirmed
3000000,1550422800,5d8dcedb5b029f4cc2e364fb,5cc13d44e1a8f37d9d96371b,confirmed
4800000,1551546000,5d8dcf075b029f4cc2e364fe,5cc13d44e1a8f37d9d96371b,confirmed
1000000,1569855911,5d9219a70e35ff0378166164,5d01c766a6af8cdc5d2241e5,confirmed
1500000,1569855958,5d9219d50e35ff0378166166,5d01c766a6af8cdc5d2241e5,confirmed
4420000,1568998800,5d92b81a0e35ff0378167970,5d0218e8a6af8cdc5d224d0a,confirmed
3800000,1569171600,5d92b8850e35ff0378167972,5d8300ffc7b3656216b8aa94,confirmed
12000000,1569896766,5d92b93e0e35ff037816797f,5d5cef5355f2564bd2b1aa48,confirmed
3800000,1569258000,5d92b99d0e35ff0378167981,5d89f5d75b029f4cc2e29e5c,confirmed
5000000,1569896905,5d92b9c90e35ff0378167983,5d675018ff93181863bf8c0a,confirmed
3800000,1569344400,5d92b9e70e35ff0378167985,5d83567ec7b3656216b8cd33,confirmed
3800000,1569896960,5d92ba000e35ff0378167987,5d835748c7b3656216b8cd45,confirmed
3800000,1569896996,5d92ba240e35ff0378167989,5d88826cdc8dac52574770db,confirmed
3800000,1569897094,5d92ba850e35ff0378167a9e,5d83588bc7b3656216b8cd86,confirmed
3800000,1569897123,5d92baa30e35ff0378167aa0,5d889672dc8dac525747788e,confirmed
5700000,1569897151,5d92babf0e35ff0378167aa2,5d889672dc8dac525747788e,confirmed
3800000,1569897177,5d92bad90e35ff0378167aa4,5d888a8ddc8dac52574774fa,confirmed
3800000,1569897201,5d92baf10e35ff0378167aa6,5d888a35dc8dac52574774ae,confirmed
5700000,1569430800,5d92bb0e0e35ff0378167aa8,5d5ce41955f2564bd2b1a837,confirmed
500000,1569897260,5d92bb2c0e35ff0378167aaa,5d8484554ccbc335b4a6f0ca,confirmed
5670000,1569897297,5d92bb510e35ff0378167aac,5d733985c217be0622fe7ad0,confirmed
3800000,1569517200,5d92bb6e0e35ff0378167aae,5d8c86595b029f4cc2e32675,confirmed
5500000,1569603600,5d92bb900e35ff0378167ab1,5d28306c1912cb49d0a70911,confirmed
3460000,1569897418,5d92bbc90e35ff0378167ab4,5d7335c8c217be0622fe7969,confirmed
4160000,1569897477,5d92bc050e35ff0378167ab6,5d5629e055f2564bd2b07202,confirmed
14500000,1569690000,5d92bc1f0e35ff0378167ab8,5d8ca2245b029f4cc2e32dcb,confirmed
14500000,1569897540,5d92bc430e35ff0378167aba,5d8ca13e5b029f4cc2e32cc8,confirmed
14500000,1569897565,5d92bc5d0e35ff0378167abc,5d8caff95b029f4cc2e33186,confirmed
15000000,1569897597,5d92bc7c0e35ff0378167ac0,5d89e0695b029f4cc2e29a20,confirmed
10500000,1569897635,5d92bca20e35ff0378167ac8,5d5cd1a855f2564bd2b1a5f6,confirmed
13832000,1568394000,5d92bea10e35ff0378167af2,5d78b536c7b3656216b6506a,confirmed
15000000,1568998800,5d92bf370e35ff0378167af9,5d8d82d15b029f4cc2e35385,confirmed
3800000,1569258000,5d92bfef0e35ff0378167b00,5d7b6f43c7b3656216b6f02c,confirmed
9000000,1569898511,5d92c00e0e35ff0378167b04,5d84bd954ccbc335b4a7024d,confirmed
5000000,1569898558,5d92c03e0e35ff0378167b08,5d86fe2fdc8dac52574724da,confirmed
15000000,1569344400,5d92c06e0e35ff0378167b0a,5d8b5c8f5b029f4cc2e2e929,confirmed
3800000,1569898640,5d92c08f0e35ff0378167b0c,5d8adc335b029f4cc2e2c60e,confirmed
3800000,1569430800,5d92c0b10e35ff0378167b0e,5d835808c7b3656216b8cd68,confirmed
7000000,1569898705,5d92c0d10e35ff0378167b10,5d84b1de4ccbc335b4a7003a,confirmed
4000000,1569898745,5d92c0f90e35ff0378167b12,5d1392cf250bac4ff94c2c82,confirmed
2200000,1569517200,5d92c1160e35ff0378167b14,5d6500772c410d26f28a37d2,confirmed
10770000,1569603600,5d92c1b00e35ff0378167c2d,5d8f15015b029f4cc2e3a234,confirmed
5200000,1569899176,5d92c2a70e35ff0378167c33,5d8f0f9f5b029f4cc2e3a0f7,confirmed
13500000,1569899258,5d92c2fa0e35ff0378167c36,5d89e2155b029f4cc2e29a4b,confirmed
4680000,1569690000,5d92c3310e35ff0378167c38,5d77217245a9fc06e230b9dc,confirmed
5200000,1569899354,5d92c3590e35ff0378167c3a,5d91ac3d5b029f4cc2e41f63,confirmed
5200000,1569899441,5d92c3b10e35ff0378167c3c,5d906d795b029f4cc2e3ddba,confirmed
12670000,1569807483,5d95511c0e35ff037816f505,5d9304930e35ff03781688b5,confirmed
5000000,1570066765,5d95514d0e35ff037816f507,5d92b8950e35ff0378167977,confirmed
5500000,1570066847,5d95519f0e35ff037816f50a,5d68d34ba72ff14b69c3f62c,confirmed
5700000,1570066876,5d9551bc0e35ff037816f50c,5d68d3c5a72ff14b69c3f641,confirmed
5200000,1569721083,5d9553ae0e35ff037816f807,5d8218f1c7b3656216b8776e,confirmed
9500000,1569807483,5d95569c0e35ff037816f930,5d90ab165b029f4cc2e3e883,confirmed
5200000,1570068159,5d9556bf0e35ff037816f932,5d91b45f5b029f4cc2e42133,confirmed
12670000,1570068187,5d9556db0e35ff037816f934,5d9304eb0e35ff03781688c7,confirmed
4420000,1569895188,5d9a9c6b0e35ff037817f98b,5d61093555ca6b583b5e7fcf,confirmed
4420000,1570413709,5d9a9c8d0e35ff037817fa82,5d61093555ca6b583b5e7fcf,confirmed
3800000,1570067988,5d9a9ccc0e35ff037817fa86,5d90d4e85b029f4cc2e3eee3,confirmed
14060000,1569808788,5d9a9d510e35ff037817faa7,5d85fab9dc8dac525746f736,confirmed
7000000,1570067187,5d9e8d860e35ff037818e556,5d2a9e591912cb49d0a73dc8,confirmed
3800000,1570672110,5d9e8ded0e35ff037818e55b,5d91692e5b029f4cc2e407a8,confirmed
9500000,1570153587,5d9e8e3e0e35ff037818e55d,5d971f1a0e35ff0378175c83,confirmed
13500000,1570239987,5d9e8e5f0e35ff037818e55f,5d96f43b0e35ff0378174bea,confirmed
5200000,1570672289,5d9e8ea00e35ff037818e561,5d91b6445b029f4cc2e42199,confirmed
5200000,1570326387,5d9e8edd0e35ff037818e564,5d833b83c7b3656216b8c441,confirmed
3800000,1570153587,5d9e8f1e0e35ff037818e566,5d8dc0c35b029f4cc2e35eeb,confirmed
13500000,1570239987,5d9e8f510e35ff037818e568,5d96f37f0e35ff0378174bd7,confirmed
3680000,1570673006,5d9e916e0e35ff037818e68f,5d6a2ef7a72ff14b69c430de,confirmed
4680000,1570326387,5d9e91ed0e35ff037818e691,5d7770eb45a9fc06e230d611,confirmed
5200000,1570673225,5d9e92480e35ff037818e693,5d833b83c7b3656216b8c441,confirmed
9500000,1570412787,5d9e926c0e35ff037818e695,5d8c89f65b029f4cc2e327c1,confirmed
2680000,1570499187,5d9e929a0e35ff037818e697,5d7a28d9c7b3656216b6a833,confirmed
4160000,1570673359,5d9e92cf0e35ff037818e699,5d2441e8512754e77553820d,confirmed
3800000,1570673391,5d9e92ef0e35ff037818e69b,5d96efd90e35ff0378174b99,confirmed
9500000,1570673430,5d9e93150e35ff037818e69d,5d9a10540e35ff037817e43e,confirmed
6900000,1570673581,5d9e93ac0e35ff037818e69f,5d8d91255b029f4cc2e356a0,confirmed
15000000,1570673620,5d9e93d30e35ff037818e6a1,5d94879f0e35ff037816d3ab,confirmed
9500000,1570595585,5d9eb4b10e35ff037818effa,5d9eb0580e35ff037818ee53,confirmed
8000000,1570072678,5da53a7250c1a7415906656c,5d8d9b475b029f4cc2e35829,confirmed
9500000,1571109643,5da53b0a50c1a74159066598,5d9a9ccf0e35ff037817fa8b,confirmed
14060000,1570763878,5da53b7150c1a741590665c6,5d889156dc8dac525747776d,confirmed
4420000,1571109791,5da53b9f50c1a741590665df,5d77777445a9fc06e230d99a,confirmed
7500000,1571110066,5da53cb250c1a74159066647,5d91e3375b029f4cc2e42aef,confirmed
5700000,1571110122,5da53cea50c1a74159066654,5d9f071c50c1a7415905195f,confirmed
5200000,1570850278,5da53d1550c1a74159066658,5d8d81045b029f4cc2e35237,confirmed
7500000,1571110291,5da53d9350c1a7415906679a,5d9e134e0e35ff037818d17a,confirmed
14560000,1570936678,5da53df850c1a741590667c3,5da4255550c1a74159062443,confirmed
4900000,1571110698,5da53f2a50c1a7415906681b,5d85ed30dc8dac525746f49b,confirmed
3420000,1571023078,5da53f9550c1a7415906683d,5d9ef91850c1a741590514c5,confirmed
20628000,1571110938,5da5401a50c1a74159066898,5da52e1d50c1a74159065d0d,confirmed
14578000,1571110984,5da5404750c1a741590668a0,5da2ace850c1a7415905d8e0,confirmed
5200000,1571111069,5da5409c50c1a741590668c8,5da327d750c1a7415905f46d,confirmed
5200000,1571111122,5da540d150c1a741590668e7,5d93210a0e35ff0378169260,confirmed
7350000,1571111156,5da540f450c1a741590668f7,5da53aa050c1a7415906657b,confirmed
8750000,1571111198,5da5411e50c1a74159066907,5da53b7950c1a741590665d1,confirmed
3800000,1570501461,5da7d0ea50c1a74159072054,5d949f3f0e35ff037816d7fa,confirmed
3800000,1571279134,5da7d11d50c1a7415907206e,5d9187625b029f4cc2e416de,confirmed
100000,1571279167,5da7d13e50c1a74159072070,5d8d91255b029f4cc2e356a0,confirmed
3800000,1571279204,5da7d16350c1a74159072077,5d8c881e5b029f4cc2e32695,confirmed
2500000,1570674261,5da7d19750c1a74159072098,5d91cf535b029f4cc2e426bc,confirmed
3800000,1570760661,5da7d1b850c1a7415907209f,5d9af8c40e35ff0378180ef7,confirmed
3800000,1571279320,5da7d1d750c1a741590720a2,5d7b1577c7b3656216b6d50d,confirmed
4000000,1570847061,5da7d1f750c1a741590720bd,5d675018ff93181863bf8c0a,confirmed
4680000,1571279428,5da7d26050c1a7415907210f,5d5504a555f2564bd2b04259,confirmed
9360000,1571279539,5da7d2b350c1a74159072230,5d91b2e85b029f4cc2e420f8,confirmed
5200000,1571280443,5da7d63a50c1a7415907238a,5da17c2450c1a741590599f7,confirmed
10000000,1571019861,5da7d66550c1a7415907239f,5d9d4ce90e35ff03781892c8,confirmed
5200000,1570501461,5da7d69d50c1a741590723b0,5da6da2550c1a7415906de79,confirmed
2000000,1570674261,5da7d6bd50c1a741590723b8,5da6eb7150c1a7415906ea96,confirmed
2370000,1570760661,5da7d6fa50c1a741590723cb,5da6eb7150c1a7415906ea96,confirmed
500000,1570847061,5da7d72850c1a741590723ec,5d675018ff93181863bf8c0a,confirmed
5200000,1571106261,5da7d7cf50c1a7415907243e,5d9aea430e35ff037818089c,confirmed
1300000,1569810261,5da7d7f450c1a74159072449,5da6eb7150c1a7415906ea96,confirmed
5370000,1571281020,5da7d87c50c1a74159072480,5d5b5df855f2564bd2b1620a,confirmed
